Rowid_,VALUE,COUNT,WHRALL,LIFE_FORM,WHRNUM,WHRNAME,WHRTYPE,WHRSIZE,WHRDENSITY,WHR10NUM,WHR10NAME,WHR13NUM,WHR13NAME,SOURCE_NAME,SOURCE_YEAR
,3421,50,DFR4P,CONIFER,14,Douglas Fir,DFR,4,P,30.000000000000000,Conifer,31,Conifer Forest,DFW-NoSierraFoothills,2009
,3422,648,LPN4S,CONIFER,29,Lodgepole Pine,LPN,4,S,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior,1999
,3423,1759,MHC3P,CONIFER,35,Montane Hardwood-Conifer,MHC,3,P,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE,1998
,3424,19,WFR2S,CONIFER,58,White Fir,WFR,2,S,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE,1998
,3425,1665,MHC2P,CONIFER,35,Montane Hardwood-Conifer,MHC,2,P,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE,1998
,3426,20784,MCHXX,SHRUB,32,Mixed Chaparral,MCH,X,X,70.000000000000000,Shrub,70,Shrub,CALVEG-NorthCoastNE,1998
,3427,160,SCN4S,CONIFER,48,Subalpine Conifer,SCN,4,S,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior/CALFIRE update,2009
,3428,605,PPN4D,CONIFER,42,Ponderosa Pine,PPN,4,D,30.000000000000000,Conifer,31,Conifer Forest,DFW-WhiskeytownNRA/CALFIRE update,2005
,3429,1090,PPN4D,CONIFER,42,Ponderosa Pine,PPN,4,D,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE/CALFIRE update,1998
,3430,2154,MHW3S,HARDWOOD,36,Montane Hardwood,MHW,3,S,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastNE,1998
,3431,174,SCN4M,CONIFER,48,Subalpine Conifer,SCN,4,M,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior/CALFIRE update,2009
,3432,262,PPN5D,CONIFER,42,Ponderosa Pine,PPN,5,D,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE/CALFIRE update,1998
,3433,231,BOP3M,HARDWOOD,8,Blue Oak-Foothill Pine,BOP,3,M,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-WhiskeytownNRA/CALFIRE update,2005
,3434,16,PPN4S,CONIFER,42,Ponderosa Pine,PPN,4,S,30.000000000000000,Conifer,31,Conifer Forest,DFW-NoSierraFoothills,2009
,3435,617,PPN5M,CONIFER,42,Ponderosa Pine,PPN,5,M,30.000000000000000,Conifer,31,Conifer Forest,DFW-NoSierraFoothills,2009
,3436,128,BOP3D,HARDWOOD,8,Blue Oak-Foothill Pine,BOP,3,D,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-WhiskeytownNRA/CALFIRE update,2005
,3437,11,BOP3P,HARDWOOD,8,Blue Oak-Foothill Pine,BOP,3,P,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-WhiskeytownNRA/CALFIRE update,2005
,3438,2,BOP6M,HARDWOOD,8,Blue Oak-Foothill Pine,BOP,6,M,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-CentralVallyRipEast,2011
,3439,1,BOP6P,HARDWOOD,8,Blue Oak-Foothill Pine,BOP,6,P,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-CentralVallyRipEast,2011
,3440,4,PPN3S,CONIFER,42,Ponderosa Pine,PPN,3,S,30.000000000000000,Conifer,31,Conifer Forest,DFW-NoSierraFoothills,2009
,3441,4,BOP6D,HARDWOOD,8,Blue Oak-Foothill Pine,BOP,6,D,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-CentralVallyRipEast,2011
,3442,9073,VOW4P,HARDWOOD,55,Valley Oak Woodland,VOW,4,P,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-CentralValley,1998
,3443,232,MHW1P,HARDWOOD,36,Montane Hardwood,MHW,1,P,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastNW,2003
,3444,20,RFR4P,CONIFER,45,Red Fir,RFR,4,P,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2003
,3445,3278,BOP4S,HARDWOOD,8,Blue Oak-Foothill Pine,BOP,4,S,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastNE,1998
,3446,11,MHW4P,HARDWOOD,36,Montane Hardwood,MHW,4,P,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-CentralValley/CALFIRE update,2007
,3447,3,MHW4M,HARDWOOD,36,Montane Hardwood,MHW,4,M,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-CentralValley/CALFIRE update,2007
,3448,3,MHW4D,HARDWOOD,36,Montane Hardwood,MHW,4,D,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-CentralValley/CALFIRE update,2007
,3449,380,WFR3M,CONIFER,58,White Fir,WFR,3,M,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2003
,3450,19,PPN3D,CONIFER,42,Ponderosa Pine,PPN,3,D,30.000000000000000,Conifer,31,Conifer Forest,DFW-WhiskeytownNRA/CALFIRE update,2005
,3451,10471,BOP4D,HARDWOOD,8,Blue Oak-Foothill Pine,BOP,4,D,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastNE,1998
,3452,9697,BOP3D,HARDWOOD,8,Blue Oak-Foothill Pine,BOP,3,D,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastNE,1998
,3453,2512,BOW3S,HARDWOOD,9,Blue Oak Woodland,BOW,3,S,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastNE,1998
,3454,1970,BOP2D,HARDWOOD,8,Blue Oak-Foothill Pine,BOP,2,D,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastNE,1998
,3455,2509508,RICXX,AGRICULTURE,78,Rice,RIC,X,X,10.000000000000000,Agriculture,10,Agriculture,USDA-NASS,2013
,3456,1911,BOW2D,HARDWOOD,9,Blue Oak Woodland,BOW,2,D,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastNE,1998
,3457,24,BOW5D,HARDWOOD,9,Blue Oak Woodland,BOW,5,D,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastNE,1998
,3458,158,WFR2S,CONIFER,58,White Fir,WFR,2,S,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2003
,3459,1245,BOW2S,HARDWOOD,9,Blue Oak Woodland,BOW,2,S,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastNE,1998
,3460,11,PPN5S,CONIFER,42,Ponderosa Pine,PPN,5,S,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-CentralValley,1999
,3461,129,BOP4D,HARDWOOD,8,Blue Oak-Foothill Pine,BOP,4,D,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-WhiskeytownNRA/CALFIRE update,2005
,3462,773,BOW2P,HARDWOOD,9,Blue Oak Woodland,BOW,2,P,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastNE,1998
,3463,15,PPN3D,CONIFER,42,Ponderosa Pine,PPN,3,D,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE/CALFIRE update,1998
,3464,163,WFR2P,CONIFER,58,White Fir,WFR,2,P,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2003
,3465,30601,KMC3P,CONIFER,27,Klamath Mixed Conifer,KMC,3,P,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS/CALFIRE update,2007
,3466,223,LPN2S,CONIFER,29,Lodgepole Pine,LPN,2,S,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior,2009
,3467,230,KMC2P,CONIFER,27,Klamath Mixed Conifer,KMC,2,P,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE/CALFIRE update,1998
,3468,2068,BOP2P,HARDWOOD,8,Blue Oak-Foothill Pine,BOP,2,P,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastNE,1998
,3469,18,WFR2D,CONIFER,58,White Fir,WFR,2,D,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE,1998
,3470,4070,BOP4P,HARDWOOD,8,Blue Oak-Foothill Pine,BOP,4,P,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastNE,1998
,3471,63485,CRCXX,SHRUB,12,Chamise-Redshank Chaparral,CRC,X,X,70.000000000000000,Shrub,70,Shrub,CALVEG-NorthCoastNE,1998
,3472,321,PPN4S,CONIFER,42,Ponderosa Pine,PPN,4,S,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE,1998
,3473,3,BOP5D,HARDWOOD,8,Blue Oak-Foothill Pine,BOP,5,D,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-WhiskeytownNRA/CALFIRE update,2005
,3474,93,BOP4M,HARDWOOD,8,Blue Oak-Foothill Pine,BOP,4,M,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-WhiskeytownNRA/CALFIRE update,2005
,3475,1,DFR4S,CONIFER,14,Douglas Fir,DFR,4,S,30.000000000000000,Conifer,31,Conifer Forest,DFW-WhiskeytownNRA,2005
,3476,2066,BOW3P,HARDWOOD,9,Blue Oak Woodland,BOW,3,P,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastNE,1998
,3477,1,BOP2M,HARDWOOD,8,Blue Oak-Foothill Pine,BOP,2,M,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-WhiskeytownNRA/CALFIRE update,2005
,3478,837,MHW3M,HARDWOOD,36,Montane Hardwood,MHW,3,M,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-CentralValley/CALFIRE update,1998
,3479,3415,MHW3D,HARDWOOD,36,Montane Hardwood,MHW,3,D,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-CentralValley/CALFIRE update,1998
,3480,19,BOP2D,HARDWOOD,8,Blue Oak-Foothill Pine,BOP,2,D,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-WhiskeytownNRA/CALFIRE update,2005
,3481,9,SMC2M,CONIFER,51,Sierran Mixed Conifer,SMC,2,M,30.000000000000000,Conifer,31,Conifer Forest,DFW-NoSierraFoothills,2009
,3482,7,BOP4P,HARDWOOD,8,Blue Oak-Foothill Pine,BOP,4,P,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-WhiskeytownNRA/CALFIRE update,2005
,3483,90,DFR2M,CONIFER,14,Douglas Fir,DFR,2,M,30.000000000000000,Conifer,31,Conifer Forest,DFW-NoSierraFoothills,2009
,3484,1605,COW5S,HARDWOOD,10,Coastal Oak Woodland,COW,5,S,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastS,2007
,3485,11087,BOW3D,HARDWOOD,9,Blue Oak Woodland,BOW,3,D,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastNE,1998
,3486,4213,DFR4D,CONIFER,14,Douglas Fir,DFR,4,D,30.000000000000000,Conifer,31,Conifer Forest,DFW-NoSierraFoothills,2009
,3487,119,PPN4P,CONIFER,42,Ponderosa Pine,PPN,4,P,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE,1998
,3488,11,EPN2D,CONIFER,20,Eastside Pine,EPN,2,D,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior,2009
,3489,2142,BOW3D,HARDWOOD,9,Blue Oak Woodland,BOW,3,D,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-CentralValley,1994
,3490,618,DFR2D,CONIFER,14,Douglas Fir,DFR,2,D,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE/CALFIRE update,1998
,3491,3,MHC4P,CONIFER,35,Montane Hardwood-Conifer,MHC,4,P,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-CentralValley,1999
,3492,1728,BOW2D,HARDWOOD,9,Blue Oak Woodland,BOW,2,D,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-NoSierraFoothills,2009
,3493,484,DFR4M,CONIFER,14,Douglas Fir,DFR,4,M,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE,1998
,3494,5804,BOW3P,HARDWOOD,9,Blue Oak Woodland,BOW,3,P,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-CentralValley,1994
,3495,1410,DFR4S,CONIFER,14,Douglas Fir,DFR,4,S,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE/CALFIRE update,1998
,3496,5,MHC4D,CONIFER,35,Montane Hardwood-Conifer,MHC,4,D,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-CentralValley,1999
,3497,14,MHC2M,CONIFER,35,Montane Hardwood-Conifer,MHC,2,M,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE,1998
,3498,2769,CPC4S,CONIFER,11,Closed-Cone Pine-Cypress,CPC,4,S,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2007
,3499,125,PPN2M,CONIFER,42,Ponderosa Pine,PPN,2,M,30.000000000000000,Conifer,31,Conifer Forest,DFW-NoSierraFoothills/CALFIRE update,2009
,3500,113,RFR4D,CONIFER,45,Red Fir,RFR,4,D,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior/CALFIRE update,2009
,3501,8,RFR3P,CONIFER,45,Red Fir,RFR,3,P,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2003
,3502,473,DFR3S,CONIFER,14,Douglas Fir,DFR,3,S,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE/CALFIRE update,1998
,3503,477,DFR3D,CONIFER,14,Douglas Fir,DFR,3,D,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE,1998
,3504,44,DFR2M,CONIFER,14,Douglas Fir,DFR,2,M,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE/CALFIRE update,1998
,3505,103,PPN3D,CONIFER,42,Ponderosa Pine,PPN,3,D,30.000000000000000,Conifer,31,Conifer Forest,DFW-NoSierraFoothills,2009
,3506,118,PPN4D,CONIFER,42,Ponderosa Pine,PPN,4,D,30.000000000000000,Conifer,31,Conifer Forest,DFW-NoSierraFoothills,2009
,3507,29,VOW5D,HARDWOOD,55,Valley Oak Woodland,VOW,5,D,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-CentralValley,2000
,3508,179,BOW4M,HARDWOOD,9,Blue Oak Woodland,BOW,4,M,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthInterior/CALFIRE update,1999
,3509,30,VOW5S,HARDWOOD,55,Valley Oak Woodland,VOW,5,S,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-CentralValley,2000
,3510,628,PPN2S,CONIFER,42,Ponderosa Pine,PPN,2,S,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2003
,3511,3005,BOP3S,HARDWOOD,8,Blue Oak-Foothill Pine,BOP,3,S,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastNE,1998
,3512,670,BOP2M,HARDWOOD,8,Blue Oak-Foothill Pine,BOP,2,M,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastNE,1998
,3513,536,BOW3M,HARDWOOD,9,Blue Oak Woodland,BOW,3,M,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthInterior/CALFIRE update,1999
,3514,653,PPN3D,CONIFER,42,Ponderosa Pine,PPN,3,D,30.000000000000000,Conifer,31,Conifer Forest,DFW-NoSierraFoothills/CALFIRE update,2009
,3515,94,MHW3D,HARDWOOD,36,Montane Hardwood,MHW,3,D,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-CentralValley/CALFIRE update,1994
,3516,527,MHW3P,HARDWOOD,36,Montane Hardwood,MHW,3,P,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastNE,1998
,3517,4456,BOW3M,HARDWOOD,9,Blue Oak Woodland,BOW,3,M,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastNE,1998
,3518,93758,MCHXX,SHRUB,32,Mixed Chaparral,MCH,X,X,70.000000000000000,Shrub,70,Shrub,CALVEG-NorthCoastNW,1994
,3519,179,BOW4P,HARDWOOD,9,Blue Oak Woodland,BOW,4,P,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthInterior/CALFIRE update,1999
,3520,12,EPN3D,CONIFER,20,Eastside Pine,EPN,3,D,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior,2009
,3521,844,SCN5S,CONIFER,48,Subalpine Conifer,SCN,5,S,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior,2009
,3522,1669,PPN4D,CONIFER,42,Ponderosa Pine,PPN,4,D,30.000000000000000,Conifer,31,Conifer Forest,DFW-NoSierraFoothills/CALFIRE update,2009
,3523,43,BOW3P,HARDWOOD,9,Blue Oak Woodland,BOW,3,P,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthInterior/CALFIRE update,1999
,3524,43,LPN5D,CONIFER,29,Lodgepole Pine,LPN,5,D,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior,1999
,3525,244,BOP2S,HARDWOOD,8,Blue Oak-Foothill Pine,BOP,2,S,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-CentralValley,1998
,3526,177,VRI4M,HARDWOOD,56,Valley Foothill Riparian,VRI,4,M,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthInterior,2009
,3527,97,URB3D,URBAN,53,Urban,URB,3,D,80.000000000000000,Urban,80,Urban,CALVEG-NorthCoastNW,2003
,3528,738,BOW4D,HARDWOOD,9,Blue Oak Woodland,BOW,4,D,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastNE,1998
,3529,148,BOW4S,HARDWOOD,9,Blue Oak Woodland,BOW,4,S,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastNE,1998
,3530,574,BOW2M,HARDWOOD,9,Blue Oak Woodland,BOW,2,M,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastNE,1998
,3531,448,BOW5S,HARDWOOD,9,Blue Oak Woodland,BOW,5,S,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-NoSierraFoothills,2009
,3532,224,MHW3M,HARDWOOD,36,Montane Hardwood,MHW,3,M,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-CentralValley/CALFIRE update,1994
,3533,92,VOW4M,HARDWOOD,55,Valley Oak Woodland,VOW,4,M,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-CentralValley,2000
,3534,279,LPN2P,CONIFER,29,Lodgepole Pine,LPN,2,P,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior,2009
,3535,57,DFR2P,CONIFER,14,Douglas Fir,DFR,2,P,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE/CALFIRE update,1998
,3536,11,VOW4D,HARDWOOD,55,Valley Oak Woodland,VOW,4,D,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-CentralValley,2000
,3537,20,MHW3P,HARDWOOD,36,Montane Hardwood,MHW,3,P,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastNW/CALFIRE update,2003
,3538,103,MHW2P,HARDWOOD,36,Montane Hardwood,MHW,2,P,50.000000000000000,Hardwood,51,Hardwood Forest,DFW-CentralVallyRipEast,2011
,3539,791,BOW4M,HARDWOOD,9,Blue Oak Woodland,BOW,4,M,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastNE,1998
,3540,194,DFR2S,CONIFER,14,Douglas Fir,DFR,2,S,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE/CALFIRE update,1998
,3541,61,BOP3P,HARDWOOD,8,Blue Oak-Foothill Pine,BOP,3,P,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-CentralVallyRipEast,2011
,3542,5205,BOP2S,HARDWOOD,8,Blue Oak-Foothill Pine,BOP,2,S,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-NoSierraFoothills,2009
,3543,71,DFR3M,CONIFER,14,Douglas Fir,DFR,3,M,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE,1998
,3544,208,BOW4P,HARDWOOD,9,Blue Oak Woodland,BOW,4,P,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastNE,1998
,3545,162,LPN2M,CONIFER,29,Lodgepole Pine,LPN,2,M,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior,2009
,3546,1373,MHW2S,HARDWOOD,36,Montane Hardwood,MHW,2,S,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastNE,1998
,3547,1977,BARXX,BARREN/OTHER,6,Barren,BAR,X,X,20.000000000000000,Barren/Other,20,Barren/Other,CALVEG-CentralValley,1998
,3548,71,SCN4D,CONIFER,48,Subalpine Conifer,SCN,4,D,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior,2009
,3549,355,BOP5D,HARDWOOD,8,Blue Oak-Foothill Pine,BOP,5,D,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastNE,1998
,3550,69,MHW1D,HARDWOOD,36,Montane Hardwood,MHW,1,D,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastNW,2003
,3551,32,VRI5S,HARDWOOD,56,Valley Foothill Riparian,VRI,5,S,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-CentralValley,2000
,3552,156,PPN3S,CONIFER,42,Ponderosa Pine,PPN,3,S,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE,1998
,3553,25,LPN3S,CONIFER,29,Lodgepole Pine,LPN,3,S,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior,1999
,3554,14281,KMC5P,CONIFER,27,Klamath Mixed Conifer,KMC,5,P,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS/CALFIRE update,2007
,3555,16,DFR3P,CONIFER,14,Douglas Fir,DFR,3,P,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE,1998
,3556,497,DFR4P,CONIFER,14,Douglas Fir,DFR,4,P,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE,1998
,3557,125,VRI1P,HARDWOOD,56,Valley Foothill Riparian,VRI,1,P,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-CentralVallyRipEast,2011
,3558,198,DFR2D,CONIFER,14,Douglas Fir,DFR,2,D,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE,1998
,3559,8,URB2P,URBAN,53,Urban,URB,2,P,80.000000000000000,Urban,80,Urban,CALVEG-NorthCoastNW,2003
,3560,3,URB3P,URBAN,53,Urban,URB,3,P,80.000000000000000,Urban,80,Urban,CALVEG-NorthCoastNW,2003
,3561,197,MRI3S,HARDWOOD,37,Montane Riparian,MRI,3,S,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastNW,2003
,3562,15024,BARXX,BARREN/OTHER,6,Barren,BAR,X,X,20.000000000000000,Barren/Other,20,Barren/Other,CALVEG-NorthCoastNW,1994
,3563,28994,KMC4S,CONIFER,27,Klamath Mixed Conifer,KMC,4,S,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS/CALFIRE update,2007
,3564,7,BARXX,BARREN/OTHER,6,Barren,BAR,X,X,20.000000000000000,Barren/Other,20,Barren/Other,CALVEG-NorthCoastNW/CALFIRE update,1994
,3565,4711,CRCXX,SHRUB,12,Chamise-Redshank Chaparral,CRC,X,X,70.000000000000000,Shrub,70,Shrub,CALVEG-NorthCoastNE,2007
,3566,10,URB3M,URBAN,53,Urban,URB,3,M,80.000000000000000,Urban,80,Urban,CALVEG-NorthCoastNW,2003
,3567,549,RFR2P,CONIFER,45,Red Fir,RFR,2,P,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthInterior,2009
,3568,7884,COW4S,HARDWOOD,10,Coastal Oak Woodland,COW,4,S,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastS,2007
,3569,5,MHC3M,CONIFER,35,Montane Hardwood-Conifer,MHC,3,M,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW/CALFIRE update,2003
,3570,12,MHC3D,CONIFER,35,Montane Hardwood-Conifer,MHC,3,D,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW/CALFIRE update,2003
,3571,810,JUN3P,CONIFER,26,Juniper,JUN,3,P,30.000000000000000,Conifer,32,Conifer Woodland,DFW-NoSierraFoothills,2009
,3572,890,MHC1S,CONIFER,35,Montane Hardwood-Conifer,MHC,1,S,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2007
,3573,347,DFR4S,CONIFER,14,Douglas Fir,DFR,4,S,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNE,1998
,3574,78561,BOW4D,HARDWOOD,9,Blue Oak Woodland,BOW,4,D,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-CentralValley,1998
,3575,741,BOW3S,HARDWOOD,9,Blue Oak Woodland,BOW,3,S,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-CentralValley,1994
,3576,112,PPN4S,CONIFER,42,Ponderosa Pine,PPN,4,S,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2003
,3577,539,PPN4M,CONIFER,42,Ponderosa Pine,PPN,4,M,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2003
,3578,63,MHW1S,HARDWOOD,36,Montane Hardwood,MHW,1,S,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastNW,2003
,3579,136,PPN4P,CONIFER,42,Ponderosa Pine,PPN,4,P,30.000000000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,2003
,3580,202,MRI3P,HARDWOOD,37,Montane Riparian,MRI,3,P,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastNW,2003
,3581,42,VOW3S,HARDWOOD,55,Valley Oak Woodland,VOW,3,S,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastNE,1998
,3582,229510,CRCXX,SHRUB,12,Chamise-Redshank Chaparral,CRC,X,X,70.000000000000000,Shrub,70,Shrub,CALVEG-CentralValley,1994
,3583,25,VOW2D,HARDWOOD,55,Valley Oak Woodland,VOW,2,D,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastNE,1998
,3584,38,VOW2S,HARDWOOD,55,Valley Oak Woodland,VOW,2,S,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastNE,1998
,3585,24162,BOW4M,HARDWOOD,9,Blue Oak Woodland,BOW,4,M,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-CentralValley,1998
,3586,910,BOP4D,HARDWOOD,8,Blue Oak-Foothill Pine,BOP,4,D,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-CentralValley,1994
